312,00:53:16.500 08/08/2019,2065:348814.500,-2453654.983,-4767152.643,3443204.374
313,00:53:17.000 08/08/2019,2065:348815.000,-2453654.838,-4767151.510,3443206.035
314,00:53:17.500 08/08/2019,2065:348815.500,-2453654.674,-4767150.477,3443207.571
315,00:53:18.000 08/08/2019,2065:348816.000,-2453654.446,-4767149.522,3443209.046
316,00:53:18.500 08/08/2019,2065:348816.500,-2453654.157,-4767148.689,3443210.396
317,00:53:19.000 08/08/2019,2065:348817.000,-2453653.953,-4767148.087,3443211.553
318,00:53:19.500 08/08/2019,2065:348817.500,-2453653.714,-4767147.521,3443212.500
319,00:53:20.000 08/08/2019,2065:348818.000,-2453653.439,-4767147.020,3443213.384
320,00:53:20.500 08/08/2019,2065:348818.500,-2453653.066,-4767146.568,3443214.269
321,00:53:21.000 08/08/2019,2065:348819.000,-2453652.449,-4767146.118,3443215.325
322,00:53:21.500 08/08/2019,2065:348819.500,-2453651.559,-4767145.786,3443216.411
323,00:53:22.000 08/08/2019,2065:348820.000,-2453650.529,-4767145.661,3443217.312
324,00:53:22.500 08/08/2019,2065:348820.500,-2453649.505,-4767145.715,3443217.964
325,00:53:23.000 08/08/2019,2065:348821.000,-2453648.539,-4767145.918,3443218.367
326,00:53:23.500 08/08/2019,2065:348821.500,-2453647.652,-4767146.239,3443218.553
327,00:53:24.000 08/08/2019,2065:348822.000,-2453646.825,-4767146.643,3443218.584
328,00:53:24.500 08/08/2019,2065:348822.500,-2453646.090,-4767147.055,3443218.538
329,00:53:25.000 08/08/2019,2065:348823.000,-2453645.516,-4767147.406,3443218.460
330,00:53:25.500 08/08/2019,2065:348823.500,-2453645.128,-4767147.640,3443218.414
331,00:53:26.000 08/08/2019,2065:348824.000,-2453644.803,-4767147.724,3443218.344
332,00:53:26.500 08/08/2019,2065:348824.500,-2453644.632,-4767147.835,3443218.313
333,00:53:27.000 08/08/2019,2065:348825.000,-2453644.595,-4767147.865,3443218.297
334,00:53:27.500 08/08/2019,2065:348825.500,-2453644.556,-4767147.791,3443218.243
335,00:53:28.000 08/08/2019,2065:348826.000,-2453644.561,-4767147.800,3443218.227
336,00:53:28.500 08/08/2019,2065:348826.500,-2453644.547,-4767147.807,3443218.227
337,00:53:29.000 08/08/2019,2065:348827.000,-2453644.538,-4767147.823,3443218.212
338,00:53:29.500 08/08/2019,2065:348827.500,-2453644.486,-4767147.755,3443218.158
