313,00:53:04.500 08/08/2019,2065:348802.500,-2453661.530,-4767161.860,3443192.690
314,00:53:05.000 08/08/2019,2065:348803.000,-2453662.800,-4767161.810,3443191.780
315,00:53:05.500 08/08/2019,2065:348803.500,-2453664.170,-4767161.560,3443191.100
316,00:53:06.000 08/08/2019,2065:348804.000,-2453665.570,-4767161.080,3443190.680
317,00:53:06.500 08/08/2019,2065:348804.500,-2453666.950,-4767160.450,3443190.520
318,00:53:07.000 08/08/2019,2065:348805.000,-2453668.320,-4767159.640,3443190.630
319,00:53:07.500 08/08/2019,2065:348805.500,-2453669.620,-4767158.710,3443191.000
320,00:53:08.000 08/08/2019,2065:348806.000,-2453670.790,-4767157.650,3443191.620
321,00:53:08.500 08/08/2019,2065:348806.500,-2453671.790,-4767156.510,3443192.480
322,00:53:09.000 08/08/2019,2065:348807.000,-2453672.560,-4767155.310,3443193.550
323,00:53:09.500 08/08/2019,2065:348807.500,-2453673.130,-4767154.090,3443194.820
324,00:53:10.000 08/08/2019,2065:348808.000,-2453673.460,-4767152.900,3443196.240
325,00:53:10.500 08/08/2019,2065:348808.500,-2453673.610,-4767151.760,3443197.780
326,00:53:11.000 08/08/2019,2065:348809.000,-2453673.560,-4767150.670,3443199.380
327,00:53:11.500 08/08/2019,2065:348809.500,-2453673.340,-4767149.620,3443201.040
328,00:53:12.000 08/08/2019,2065:348810.000,-2453673.000,-4767148.620,3443202.750
329,00:53:12.500 08/08/2019,2065:348810.500,-2453672.590,-4767147.660,3443204.460
330,00:53:13.000 08/08/2019,2065:348811.000,-2453672.100,-4767146.710,3443206.170
331,00:53:13.500 08/08/2019,2065:348811.500,-2453671.560,-4767145.810,3443207.880
332,00:53:14.000 08/08/2019,2065:348812.000,-2453670.960,-4767144.940,3443209.590
333,00:53:14.500 08/08/2019,2065:348812.500,-2453670.250,-4767144.130,3443211.290
334,00:53:15.000 08/08/2019,2065:348813.000,-2453669.420,-4767143.420,3443212.970
335,00:53:15.500 08/08/2019,2065:348813.500,-2453668.480,-4767142.800,3443214.600
336,00:53:16.000 08/08/2019,2065:348814.000,-2453667.480,-4767142.290,3443216.180
337,00:53:16.500 08/08/2019,2065:348814.500,-2453666.390,-4767141.860,3443217.680
338,00:53:17.000 08/08/2019,2065:348815.000,-2453665.220,-4767141.510,3443219.130
339,00:53:17.500 08/08/2019,2065:348815.500,-2453663.970,-4767141.250,3443220.510
340,00:53:18.000 08/08/2019,2065:348816.000,-2453662.680,-4767141.070,3443221.830
341,00:53:18.500 08/08/2019,2065:348816.500,-2453661.360,-4767140.960,3443223.050
342,00:53:19.000 08/08/2019,2065:348817.000,-2453660.040,-4767140.920,3443224.170
343,00:53:19.500 08/08/2019,2065:348817.500,-2453658.720,-4767140.960,3443225.150
344,00:53:20.000 08/08/2019,2065:348818.000,-2453657.470,-4767141.110,3443225.930
345,00:53:20.500 08/08/2019,2065:348818.500,-2453656.330,-4767141.330,3443226.520
346,00:53:21.000 08/08/2019,2065:348819.000,-2453655.360,-4767141.570,3443226.950
347,00:53:21.500 08/08/2019,2065:348819.500,-2453654.540,-4767141.770,3443227.260
348,00:53:22.000 08/08/2019,2065:348820.000,-2453653.870,-4767141.950,3443227.500
349,00:53:22.500 08/08/2019,2065:348820.500,-2453653.270,-4767142.090,3443227.680
350,00:53:23.000 08/08/2019,2065:348821.000,-2453652.740,-4767142.230,3443227.770
351,00:53:23.500 08/08/2019,2065:348821.500,-2453652.210,-4767142.400,3443227.810
352,00:53:24.000 08/08/2019,2065:348822.000,-2453651.700,-4767142.610,3443227.800
353,00:53:24.500 08/08/2019,2065:348822.500,-2453651.190,-4767142.850,3443227.740
354,00:53:25.000 08/08/2019,2065:348823.000,-2453650.700,-4767143.140,3443227.640
355,00:53:25.500 08/08/2019,2065:348823.500,-2453650.230,-4767143.470,3443227.470
356,00:53:26.000 08/08/2019,2065:348824.000,-2453649.740,-4767143.880,3443227.200
357,00:53:26.500 08/08/2019,2065:348824.500,-2453649.270,-4767144.350,3443226.830
358,00:53:27.000 08/08/2019,2065:348825.000,-2453648.860,-4767144.860,3443226.400
359,00:53:27.500 08/08/2019,2065:348825.500,-2453648.520,-4767145.390,3443225.910
360,00:53:28.000 08/08/2019,2065:348826.000,-2453648.240,-4767145.910,3443225.380
361,00:53:28.500 08/08/2019,2065:348826.500,-2453647.980,-4767146.420,3443224.850
362,00:53:29.000 08/08/2019,2065:348827.000,-2453647.700,-4767146.910,3443224.360
363,00:53:29.500 08/08/2019,2065:348827.500,-2453647.380,-4767147.360,3443223.940
364,00:53:30.000 08/08/2019,2065:348828.000,-2453647.000,-4767147.750,3443223.600
